time;AAN155Free;AAN155_Ba;solvent
0;0,00E+00;0,00E+00;0,00E+00
2,4414063;0,00E+00;0,00E+00;0,00E+00
4,8828125;0,00E+00;0,00E+00;0,00E+00
7,3242188;0,00E+00;0,00E+00;0,00E+00
9,765625;0,00E+00;0,00E+00;0,00E+00
12,207031;0,00E+00;0,00E+00;0,00E+00
14,648438;0,00E+00;0,00E+00;0,00E+00
17,089844;0,00E+00;0,00E+00;0,00E+00
19,53125;0,00E+00;0,00E+00;0,00E+00
21,972656;0,00E+00;0,00E+00;0,00E+00
24,414063;0,00E+00;0,00E+00;0,00E+00
26,855469;0,00E+00;0,00E+00;0,00E+00
29,296875;0,00E+00;0,00E+00;0,00E+00
31,738281;0,00E+00;0,00E+00;0,00E+00
34,179688;0,00E+00;0,00E+00;0,00E+00
36,621094;0,00E+00;0,00E+00;0,00E+00
39,0625;0,00E+00;0,00E+00;0,00E+00
41,503906;0,00E+00;0,00E+00;0,00E+00
43,945313;0,00E+00;0,00E+00;0,00E+00
46,386719;0,00E+00;1,00E+00;0,00E+00
48,828125;0,00E+00;1,00E+00;0,00E+00
51,269531;4,00E+00;1,00E+01;0,00E+00
53,710938;8,00E+00;2,80E+01;3,00E+00
56,152344;8,00E+00;2,20E+01;6,00E+00
58,59375;1,20E+01;2,70E+01;2,00E+00
61,035156;8,00E+00;3,50E+01;1,00E+00
63,476563;2,40E+01;1,60E+01;4,00E+00
65,917969;1,18E+03;8,60E+01;8,00E+00
68,359375;2,95E+04;2,03E+03;7,60E+01
70,800781;1,13E+05;1,07E+04;1,64E+02
73,242188;1,11E+05;1,41E+04;1,52E+02
75,683594;5,93E+04;1,13E+04;6,60E+01
78,125;2,93E+04;8,88E+03;3,60E+01
80,566406;1,41E+04;7,36E+03;1,40E+01
83,007813;6,92E+03;6,39E+03;1,20E+01
85,449219;3,63E+03;5,62E+03;7,00E+00
87,890625;1,88E+03;5,17E+03;5,00E+00
90,332031;1,18E+03;4,69E+03;7,00E+00
92,773438;7,80E+02;4,49E+03;4,00E+00
95,214844;6,05E+02;4,24E+03;3,00E+00
97,65625;5,37E+02;4,12E+03;4,00E+00
100,09766;4,65E+02;3,97E+03;2,00E+00
102,53906;4,08E+02;3,90E+03;3,00E+00
104,98047;3,72E+02;3,75E+03;1,00E+00
107,42188;4,13E+02;3,67E+03;1,00E+00
109,86328;3,99E+02;3,56E+03;3,00E+00
112,30469;3,74E+02;3,51E+03;5,00E+00
114,74609;3,79E+02;3,38E+03;3,00E+00
117,1875;3,88E+02;3,38E+03;8,00E+00
119,62891;3,69E+02;3,37E+03;5,00E+00
122,07031;3,67E+02;3,30E+03;4,00E+00
124,51172;3,43E+02;3,18E+03;4,00E+00
126,95313;3,91E+02;3,38E+03;3,00E+00
129,39453;3,78E+02;3,29E+03;1,00E+00
131,83594;3,52E+02;3,22E+03;2,00E+00
134,27734;3,58E+02;3,13E+03;3,00E+00
136,71875;3,64E+02;3,21E+03;4,00E+00
139,16016;3,52E+02;3,18E+03;2,00E+00
141,60156;3,40E+02;3,23E+03;4,00E+00
144,043;3,54E+02;3,16E+03;5,00E+00
146,48438;3,35E+02;3,11E+03;3,00E+00
148,92578;3,30E+02;3,11E+03;2,00E+00
151,36719;3,45E+02;3,13E+03;4,00E+00
153,80859;3,21E+02;3,09E+03;2,00E+00
156,25;2,90E+02;3,19E+03;2,00E+00
158,69141;3,12E+02;3,20E+03;3,00E+00
161,13281;3,13E+02;3,12E+03;1,00E+00
163,57422;3,36E+02;2,95E+03;1,00E+00
166,01563;3,26E+02;3,10E+03;3,00E+00
168,457;2,92E+02;3,13E+03;3,00E+00
170,89844;3,15E+02;3,04E+03;2,00E+00
173,33984;2,95E+02;3,04E+03;4,00E+00
175,78125;3,19E+02;3,06E+03;2,00E+00
178,22266;2,87E+02;3,03E+03;3,00E+00
180,66406;3,12E+02;3,02E+03;6,00E+00
183,10547;2,91E+02;3,03E+03;5,00E+00
185,54688;3,23E+02;2,97E+03;3,00E+00
187,98828;3,50E+02;3,11E+03;1,00E+00
190,42969;3,22E+02;3,07E+03;5,00E+00
192,87109;2,74E+02;3,01E+03;4,00E+00
195,3125;2,86E+02;2,91E+03;3,00E+00
197,75391;2,76E+02;2,91E+03;2,00E+00
200,19531;3,10E+02;3,03E+03;3,00E+00
202,63672;2,71E+02;3,03E+03;5,00E+00
205,07813;2,77E+02;3,03E+03;2,00E+00
207,51953;2,61E+02;2,99E+03;3,00E+00
209,96094;2,53E+02;3,00E+03;1,00E+00
212,40234;2,76E+02;2,96E+03;5,00E+00
214,84375;2,72E+02;2,93E+03;0,00E+00
217,28516;2,70E+02;2,87E+03;3,00E+00
219,72656;2,53E+02;2,90E+03;4,00E+00
222,168;2,52E+02;2,91E+03;6,00E+00
224,60938;2,80E+02;3,03E+03;2,00E+00
227,05078;2,31E+02;2,95E+03;1,00E+00
229,49219;2,96E+02;2,86E+03;1,00E+00
231,93359;2,47E+02;2,90E+03;3,00E+00
234,375;2,40E+02;2,82E+03;2,00E+00
236,81641;2,49E+02;2,88E+03;5,00E+00
239,25781;2,35E+02;2,77E+03;2,00E+00
241,69922;2,54E+02;2,81E+03;1,00E+00
244,14063;2,55E+02;2,85E+03;6,00E+00
246,582;2,42E+02;2,93E+03;1,00E+00
249,02344;2,31E+02;2,86E+03;2,00E+00
251,46484;2,35E+02;2,82E+03;7,00E+00
253,90625;2,72E+02;2,80E+03;2,00E+00
256,34766;2,57E+02;2,82E+03;3,00E+00
258,78906;2,50E+02;2,84E+03;3,00E+00
261,23047;2,34E+02;2,79E+03;3,00E+00
263,67188;1,93E+02;2,66E+03;5,00E+00
266,11328;2,29E+02;2,86E+03;7,00E+00
268,55469;2,31E+02;2,73E+03;2,00E+00
270,99609;2,22E+02;2,83E+03;3,00E+00
273,4375;2,20E+02;2,67E+03;2,00E+00
275,87891;2,40E+02;2,83E+03;3,00E+00
278,32031;2,11E+02;2,83E+03;6,00E+00
280,76172;2,04E+02;2,81E+03;5,00E+00
283,20313;2,09E+02;2,74E+03;5,00E+00
285,64453;2,01E+02;2,68E+03;1,00E+00
288,08594;2,28E+02;2,84E+03;2,00E+00
290,52734;2,16E+02;2,64E+03;5,00E+00
292,96875;2,12E+02;2,75E+03;0,00E+00
295,41016;2,20E+02;2,72E+03;7,00E+00
297,85156;2,08E+02;2,61E+03;4,00E+00
300,293;2,06E+02;2,62E+03;5,00E+00
302,73438;2,51E+02;2,64E+03;2,00E+00
305,17578;2,07E+02;2,61E+03;0,00E+00
307,61719;1,85E+02;2,62E+03;2,00E+00
310,05859;2,00E+02;2,72E+03;5,00E+00
312,5;1,93E+02;2,64E+03;4,00E+00
314,94141;1,99E+02;2,68E+03;2,00E+00
317,38281;2,17E+02;2,56E+03;2,00E+00
319,82422;1,92E+02;2,61E+03;0,00E+00
322,26563;1,89E+02;2,72E+03;2,00E+00
324,707;1,96E+02;2,65E+03;3,00E+00
327,14844;2,05E+02;2,70E+03;3,00E+00
329,58984;1,71E+02;2,69E+03;2,00E+00
332,03125;2,01E+02;2,58E+03;4,00E+00
334,47266;1,83E+02;2,56E+03;2,00E+00
336,91406;2,04E+02;2,52E+03;3,00E+00
339,35547;1,50E+02;2,50E+03;3,00E+00
341,79688;1,87E+02;2,65E+03;4,00E+00
344,23828;2,00E+02;2,59E+03;2,00E+00
346,67969;1,83E+02;2,46E+03;3,00E+00
349,12109;1,91E+02;2,56E+03;5,00E+00
351,5625;1,81E+02;2,60E+03;4,00E+00
354,00391;1,68E+02;2,57E+03;4,00E+00
356,44531;1,80E+02;2,51E+03;4,00E+00
358,88672;1,79E+02;2,53E+03;4,00E+00
361,32813;1,64E+02;2,50E+03;3,00E+00
363,76953;1,44E+02;2,45E+03;3,00E+00
366,21094;1,60E+02;2,53E+03;2,00E+00
368,65234;1,51E+02;2,49E+03;5,00E+00
371,09375;1,64E+02;2,46E+03;5,00E+00
373,53516;1,57E+02;2,40E+03;2,00E+00
375,97656;1,67E+02;2,43E+03;6,00E+00
378,418;1,60E+02;2,48E+03;4,00E+00
380,85938;1,63E+02;2,48E+03;1,00E+00
383,30078;1,48E+02;2,51E+03;2,00E+00
385,74219;1,36E+02;2,46E+03;3,00E+00
388,18359;1,64E+02;2,48E+03;3,00E+00
390,625;1,58E+02;2,44E+03;4,00E+00
393,06641;1,37E+02;2,42E+03;1,00E+00
395,50781;1,80E+02;2,45E+03;3,00E+00
397,94922;1,74E+02;2,43E+03;9,00E+00
400,39063;1,39E+02;2,45E+03;2,00E+00
402,832;1,67E+02;2,38E+03;0,00E+00
405,27344;1,63E+02;2,41E+03;1,00E+00
407,71484;1,62E+02;2,47E+03;5,00E+00
410,15625;1,83E+02;2,41E+03;6,00E+00
412,59766;1,55E+02;2,46E+03;3,00E+00
415,03906;1,40E+02;2,35E+03;4,00E+00
417,48047;1,46E+02;2,39E+03;0,00E+00
419,92188;1,67E+02;2,37E+03;3,00E+00
422,36328;1,48E+02;2,39E+03;8,00E+00
424,80469;1,32E+02;2,40E+03;3,00E+00
427,24609;1,44E+02;2,38E+03;5,00E+00
429,6875;1,45E+02;2,35E+03;2,00E+00
432,12891;1,52E+02;2,39E+03;3,00E+00
434,57031;1,65E+02;2,41E+03;6,00E+00
437,01172;1,37E+02;2,43E+03;1,00E+00
439,45313;1,43E+02;2,39E+03;2,00E+00
441,89453;1,39E+02;2,33E+03;1,00E+00
444,33594;1,44E+02;2,36E+03;3,00E+00
446,77734;1,60E+02;2,37E+03;1,00E+00
449,21875;1,22E+02;2,33E+03;2,00E+00
451,66016;1,42E+02;2,26E+03;3,00E+00
454,10156;1,34E+02;2,20E+03;5,00E+00
456,543;1,24E+02;2,24E+03;8,00E+00
458,98438;1,50E+02;2,35E+03;4,00E+00
461,42578;1,25E+02;2,34E+03;4,00E+00
463,86719;1,40E+02;2,41E+03;6,00E+00
466,30859;1,28E+02;2,24E+03;2,00E+00
468,75;1,27E+02;2,27E+03;4,00E+00
471,19141;1,50E+02;2,28E+03;2,00E+00
473,63281;1,51E+02;2,24E+03;3,00E+00
476,07422;1,40E+02;2,39E+03;5,00E+00
478,51563;1,30E+02;2,32E+03;0,00E+00
480,957;1,20E+02;2,28E+03;5,00E+00
483,39844;1,26E+02;2,28E+03;1,00E+00
485,83984;1,41E+02;2,31E+03;1,00E+00
488,28125;1,38E+02;2,25E+03;3,00E+00
490,72266;1,27E+02;2,31E+03;2,00E+00
493,16406;1,26E+02;2,22E+03;1,00E+00
495,60547;1,27E+02;2,21E+03;2,00E+00
498,04688;1,35E+02;2,21E+03;1,00E+00
500,48828;1,06E+02;2,24E+03;2,00E+00
502,92969;1,18E+02;2,20E+03;0,00E+00
505,37109;1,17E+02;2,24E+03;4,00E+00
507,8125;1,31E+02;2,27E+03;3,00E+00
510,25391;1,20E+02;2,12E+03;5,00E+00
512,69531;1,20E+02;2,27E+03;2,00E+00
515,13672;1,10E+02;2,29E+03;3,00E+00
517,57813;1,01E+02;2,21E+03;4,00E+00
520,01953;1,28E+02;2,21E+03;4,00E+00
522,46094;1,28E+02;2,21E+03;5,00E+00
524,90234;1,35E+02;2,20E+03;2,00E+00
527,34375;1,28E+02;2,17E+03;1,00E+00
529,78516;1,16E+02;2,19E+03;2,00E+00
532,22656;1,09E+02;2,21E+03;2,00E+00
534,668;1,25E+02;2,21E+03;8,00E+00
537,10938;1,12E+02;2,25E+03;1,00E+00
539,55078;1,20E+02;2,16E+03;7,00E+00
541,99219;1,06E+02;2,20E+03;5,00E+00
544,43359;1,10E+02;2,18E+03;2,00E+00
546,875;1,09E+02;2,12E+03;4,00E+00
549,31641;1,26E+02;2,17E+03;2,00E+00
551,75781;1,28E+02;2,17E+03;4,00E+00
554,19922;1,02E+02;2,26E+03;5,00E+00
556,64063;1,00E+02;2,13E+03;1,00E+00
559,082;1,23E+02;2,05E+03;4,00E+00
561,52344;1,08E+02;2,16E+03;3,00E+00
563,96484;1,18E+02;2,07E+03;2,00E+00
566,40625;1,06E+02;2,13E+03;3,00E+00
568,84766;9,80E+01;2,11E+03;2,00E+00
571,28906;1,10E+02;2,09E+03;4,00E+00
573,73047;1,01E+02;2,06E+03;3,00E+00
576,17188;1,22E+02;2,16E+03;3,00E+00
578,61328;1,10E+02;2,11E+03;3,00E+00
581,05469;1,18E+02;2,07E+03;7,00E+00
583,49609;1,04E+02;2,05E+03;3,00E+00
585,9375;1,01E+02;2,07E+03;3,00E+00
588,37891;1,00E+02;2,06E+03;4,00E+00
590,82031;1,02E+02;1,96E+03;0,00E+00
593,26172;1,05E+02;2,18E+03;0,00E+00
595,70313;1,15E+02;2,13E+03;4,00E+00
598,14453;1,01E+02;1,98E+03;5,00E+00
600,58594;9,60E+01;2,11E+03;2,00E+00
603,02734;1,06E+02;2,03E+03;4,00E+00
605,46875;1,04E+02;2,04E+03;1,00E+00
607,91016;9,80E+01;1,95E+03;2,00E+00
610,35156;1,01E+02;2,04E+03;2,00E+00
612,793;8,20E+01;1,96E+03;0,00E+00
615,23438;8,70E+01;2,08E+03;1,00E+00
617,67578;9,10E+01;2,05E+03;1,00E+00
620,11719;8,10E+01;2,00E+03;1,00E+00
622,55859;1,10E+02;2,04E+03;2,00E+00
625;7,90E+01;2,00E+03;3,00E+00
627,44141;9,50E+01;1,99E+03;2,00E+00
629,88281;9,80E+01;1,99E+03;7,00E+00
632,32422;8,40E+01;2,00E+03;2,00E+00
634,76563;1,16E+02;1,98E+03;6,00E+00
637,207;8,70E+01;2,03E+03;1,00E+00
639,64844;1,04E+02;1,94E+03;5,00E+00
642,08984;8,80E+01;2,00E+03;1,00E+00
644,53125;8,80E+01;2,03E+03;4,00E+00
646,97266;1,06E+02;1,98E+03;3,00E+00
649,41406;9,00E+01;1,93E+03;3,00E+00
651,85547;9,50E+01;1,98E+03;5,00E+00
654,29688;8,80E+01;1,95E+03;3,00E+00
656,73828;8,20E+01;1,98E+03;4,00E+00
659,17969;1,07E+02;1,99E+03;5,00E+00
661,62109;8,40E+01;1,91E+03;1,00E+00
664,0625;9,50E+01;1,94E+03;1,00E+00
666,50391;7,40E+01;1,95E+03;4,00E+00
668,94531;7,90E+01;1,99E+03;4,00E+00
671,38672;8,20E+01;1,96E+03;0,00E+00
673,82813;6,80E+01;1,98E+03;2,00E+00
676,26953;6,80E+01;1,90E+03;1,00E+00
678,71094;9,20E+01;1,86E+03;3,00E+00
681,15234;9,30E+01;1,96E+03;3,00E+00
683,59375;7,90E+01;1,93E+03;5,00E+00
686,03516;7,50E+01;1,92E+03;4,00E+00
688,47656;8,50E+01;1,88E+03;3,00E+00
690,918;7,90E+01;1,89E+03;1,00E+00
693,35938;6,80E+01;1,87E+03;7,00E+00
695,80078;7,60E+01;1,92E+03;7,00E+00
698,24219;7,70E+01;1,89E+03;5,00E+00
700,68359;9,60E+01;1,90E+03;7,00E+00
703,125;8,60E+01;1,88E+03;0,00E+00
705,56641;9,20E+01;1,88E+03;5,00E+00
708,00781;6,70E+01;1,90E+03;2,00E+00
710,44922;8,70E+01;1,88E+03;2,00E+00
712,89063;8,20E+01;1,90E+03;2,00E+00
715,332;7,60E+01;1,95E+03;2,00E+00
717,77344;7,20E+01;1,88E+03;6,00E+00
720,21484;7,10E+01;1,87E+03;1,00E+00
722,65625;8,20E+01;1,93E+03;2,00E+00
725,09766;8,50E+01;1,87E+03;3,00E+00
727,53906;6,90E+01;1,80E+03;5,00E+00
729,98047;6,20E+01;1,89E+03;1,00E+00
732,42188;8,10E+01;1,88E+03;3,00E+00
734,86328;7,10E+01;1,76E+03;3,00E+00
737,30469;7,30E+01;1,77E+03;1,00E+00
739,74609;8,70E+01;1,84E+03;2,00E+00
742,1875;9,50E+01;1,84E+03;2,00E+00
744,62891;7,30E+01;1,85E+03;5,00E+00
747,07031;6,20E+01;1,79E+03;4,00E+00
749,51172;7,40E+01;1,90E+03;3,00E+00
751,95313;9,00E+01;1,77E+03;3,00E+00
754,39453;8,70E+01;1,81E+03;0,00E+00
756,83594;7,70E+01;1,78E+03;1,00E+00
759,27734;5,90E+01;1,82E+03;7,00E+00
761,71875;7,20E+01;1,77E+03;2,00E+00
764,16016;6,50E+01;1,76E+03;7,00E+00
766,60156;6,50E+01;1,78E+03;6,00E+00
769,043;6,80E+01;1,77E+03;2,00E+00
771,48438;7,60E+01;1,81E+03;3,00E+00
773,92578;7,00E+01;1,75E+03;7,00E+00
776,36719;7,70E+01;1,79E+03;0,00E+00
778,80859;6,60E+01;1,82E+03;3,00E+00
781,25;8,90E+01;1,82E+03;1,00E+00
783,69141;7,40E+01;1,76E+03;4,00E+00
786,13281;7,30E+01;1,79E+03;7,00E+00
788,57422;7,40E+01;1,69E+03;3,00E+00
791,01563;5,20E+01;1,74E+03;0,00E+00
793,457;8,00E+01;1,79E+03;0,00E+00
795,89844;7,80E+01;1,78E+03;4,00E+00
798,33984;7,20E+01;1,67E+03;3,00E+00
800,78125;6,70E+01;1,69E+03;8,00E+00
803,22266;5,20E+01;1,73E+03;5,00E+00
805,66406;6,80E+01;1,74E+03;4,00E+00
808,10547;6,50E+01;1,76E+03;3,00E+00
810,54688;6,60E+01;1,83E+03;1,00E+00
812,98828;6,10E+01;1,70E+03;4,00E+00
815,42969;7,30E+01;1,80E+03;2,00E+00
817,87109;5,90E+01;1,70E+03;3,00E+00
820,3125;7,40E+01;1,75E+03;2,00E+00
822,75391;6,80E+01;1,75E+03;4,00E+00
825,19531;7,30E+01;1,79E+03;5,00E+00
827,63672;6,50E+01;1,77E+03;2,00E+00
830,07813;6,00E+01;1,70E+03;4,00E+00
832,51953;7,80E+01;1,81E+03;1,00E+00
834,96094;6,70E+01;1,73E+03;2,00E+00
837,40234;6,40E+01;1,76E+03;2,00E+00
839,84375;6,00E+01;1,70E+03;2,00E+00
842,28516;7,90E+01;1,73E+03;4,00E+00
844,72656;5,90E+01;1,71E+03;3,00E+00
847,168;6,60E+01;1,65E+03;4,00E+00
849,60938;8,60E+01;1,73E+03;2,00E+00
852,05078;6,70E+01;1,64E+03;5,00E+00
854,49219;6,50E+01;1,69E+03;1,00E+00
856,93359;5,20E+01;1,73E+03;3,00E+00
859,375;6,70E+01;1,59E+03;3,00E+00
861,81641;5,10E+01;1,70E+03;3,00E+00
864,25781;6,90E+01;1,67E+03;6,00E+00
866,69922;6,90E+01;1,68E+03;3,00E+00
869,14063;4,40E+01;1,66E+03;1,00E+00
871,582;6,00E+01;1,59E+03;7,00E+00
874,02344;4,50E+01;1,68E+03;3,00E+00
876,46484;4,90E+01;1,71E+03;0,00E+00
878,90625;5,30E+01;1,61E+03;5,00E+00
881,34766;7,50E+01;1,60E+03;4,00E+00
883,78906;7,00E+01;1,64E+03;7,00E+00
886,23047;6,50E+01;1,58E+03;1,00E+00
888,67188;6,10E+01;1,71E+03;1,00E+00
891,11328;6,20E+01;1,67E+03;3,00E+00
893,55469;6,40E+01;1,62E+03;4,00E+00
895,99609;6,90E+01;1,65E+03;3,00E+00
898,4375;6,70E+01;1,66E+03;2,00E+00
900,87891;6,00E+01;1,61E+03;3,00E+00
903,32031;6,20E+01;1,58E+03;3,00E+00
905,76172;6,30E+01;1,64E+03;6,00E+00
908,20313;5,70E+01;1,68E+03;4,00E+00
910,64453;6,50E+01;1,63E+03;7,00E+00
913,08594;6,10E+01;1,63E+03;0,00E+00
915,52734;6,50E+01;1,66E+03;4,00E+00
917,96875;6,20E+01;1,71E+03;3,00E+00
920,41016;6,40E+01;1,64E+03;3,00E+00
922,85156;6,10E+01;1,62E+03;2,00E+00
925,293;5,40E+01;1,67E+03;4,00E+00
927,73438;5,90E+01;1,56E+03;1,00E+00
930,17578;4,70E+01;1,58E+03;1,00E+00
932,61719;6,80E+01;1,54E+03;5,00E+00
935,05859;6,10E+01;1,63E+03;4,00E+00
937,5;5,70E+01;1,58E+03;5,00E+00
939,94141;5,10E+01;1,61E+03;5,00E+00
942,38281;5,00E+01;1,63E+03;6,00E+00
944,82422;5,30E+01;1,54E+03;3,00E+00
947,26563;4,20E+01;1,56E+03;3,00E+00
949,707;4,60E+01;1,53E+03;3,00E+00
952,14844;4,90E+01;1,58E+03;4,00E+00
954,58984;6,40E+01;1,52E+03;3,00E+00
957,03125;5,40E+01;1,58E+03;4,00E+00
959,47266;5,40E+01;1,64E+03;3,00E+00
961,91406;4,10E+01;1,53E+03;1,00E+00
964,35547;6,50E+01;1,58E+03;4,00E+00
966,79688;5,80E+01;1,57E+03;6,00E+00
969,23828;5,00E+01;1,56E+03;3,00E+00
971,67969;5,20E+01;1,58E+03;2,00E+00
974,12109;4,40E+01;1,56E+03;2,00E+00
976,5625;6,60E+01;1,58E+03;0,00E+00
979,00391;6,30E+01;1,55E+03;4,00E+00
981,44531;6,10E+01;1,46E+03;4,00E+00
983,88672;5,00E+01;1,47E+03;2,00E+00
986,32813;5,80E+01;1,55E+03;5,00E+00
988,76953;6,70E+01;1,47E+03;4,00E+00
991,21094;5,50E+01;1,58E+03;1,00E+00
993,65234;6,50E+01;1,47E+03;6,00E+00
996,09375;5,20E+01;1,51E+03;3,00E+00
998,53516;6,00E+01;1,48E+03;2,00E+00
1000,9766;5,50E+01;1,60E+03;4,00E+00
1003,418;4,90E+01;1,59E+03;2,00E+00
1005,8594;5,10E+01;1,53E+03;4,00E+00
1008,3008;6,20E+01;1,48E+03;3,00E+00
1010,7422;4,80E+01;1,49E+03;1,00E+00
1013,1836;5,70E+01;1,52E+03;2,00E+00
1015,625;6,60E+01;1,53E+03;8,00E+00
1018,0664;4,70E+01;1,48E+03;1,00E+00
1020,5078;6,40E+01;1,52E+03;7,00E+00
1022,9492;5,10E+01;1,53E+03;3,00E+00
1025,3906;5,40E+01;1,52E+03;1,00E+00
1027,832;5,60E+01;1,51E+03;5,00E+00
1030,2734;5,40E+01;1,46E+03;2,00E+00
1032,7148;5,40E+01;1,54E+03;1,00E+00
1035,1563;5,70E+01;1,53E+03;4,00E+00
1037,5977;4,80E+01;1,46E+03;0,00E+00
1040,0391;4,50E+01;1,45E+03;2,00E+00
1042,48;4,00E+01;1,53E+03;5,00E+00
1044,9219;5,90E+01;1,53E+03;4,00E+00
1047,3633;5,60E+01;1,51E+03;3,00E+00
1049,8047;5,30E+01;1,51E+03;0,00E+00
1052,2461;4,40E+01;1,46E+03;1,00E+00
1054,6875;5,50E+01;1,48E+03;2,00E+00
1057,1289;3,40E+01;1,40E+03;5,00E+00
1059,57;4,80E+01;1,40E+03;2,00E+00
1062,0117;3,40E+01;1,45E+03;2,00E+00
1064,4531;5,10E+01;1,49E+03;5,00E+00
1066,8945;5,50E+01;1,46E+03;0,00E+00
1069,3359;5,10E+01;1,45E+03;4,00E+00
1071,7773;5,60E+01;1,44E+03;0,00E+00
1074,2188;4,90E+01;1,43E+03;3,00E+00
1076,66;5,40E+01;1,45E+03;1,00E+00
1079,1016;3,90E+01;1,41E+03;5,00E+00
1081,543;5,00E+01;1,38E+03;3,00E+00
1083,9844;5,20E+01;1,37E+03;2,00E+00
1086,4258;5,10E+01;1,41E+03;1,00E+00
1088,8672;5,40E+01;1,43E+03;5,00E+00
1091,3086;4,70E+01;1,41E+03;3,00E+00
1093,75;4,30E+01;1,39E+03;5,00E+00
1096,1914;4,40E+01;1,49E+03;3,00E+00
1098,6328;4,70E+01;1,37E+03;2,00E+00
1101,0742;5,50E+01;1,40E+03;1,00E+00
1103,5156;5,00E+01;1,40E+03;2,00E+00
1105,957;4,70E+01;1,37E+03;4,00E+00
1108,3984;4,20E+01;1,41E+03;2,00E+00
1110,84;5,50E+01;1,39E+03;5,00E+00
1113,2813;4,60E+01;1,41E+03;1,00E+00
1115,7227;4,70E+01;1,35E+03;2,00E+00
1118,1641;4,00E+01;1,41E+03;1,00E+00
1120,6055;5,60E+01;1,34E+03;3,00E+00
1123,0469;5,40E+01;1,32E+03;5,00E+00
1125,4883;6,20E+01;1,42E+03;3,00E+00
1127,93;4,40E+01;1,35E+03;3,00E+00
1130,3711;4,70E+01;1,36E+03;3,00E+00
1132,8125;5,50E+01;1,42E+03;6,00E+00
1135,2539;4,50E+01;1,41E+03;5,00E+00
1137,6953;4,60E+01;1,35E+03;7,00E+00
1140,1367;5,50E+01;1,32E+03;4,00E+00
1142,5781;5,80E+01;1,39E+03;3,00E+00
1145,02;5,50E+01;1,35E+03;1,00E+00
1147,4609;3,80E+01;1,34E+03;1,00E+00
1149,9023;5,10E+01;1,35E+03;4,00E+00
1152,3438;4,50E+01;1,37E+03;1,00E+00
1154,7852;5,50E+01;1,30E+03;4,00E+00
1157,2266;4,40E+01;1,37E+03;5,00E+00
1159,668;5,40E+01;1,32E+03;1,00E+00
1162,1094;4,50E+01;1,29E+03;6,00E+00
1164,5508;4,30E+01;1,35E+03;4,00E+00
1166,9922;4,80E+01;1,44E+03;1,00E+00
1169,4336;4,50E+01;1,36E+03;4,00E+00
1171,875;4,40E+01;1,40E+03;3,00E+00
1174,3164;3,80E+01;1,32E+03;4,00E+00
1176,7578;3,50E+01;1,32E+03;4,00E+00
1179,1992;5,10E+01;1,36E+03;4,00E+00
1181,6406;5,60E+01;1,36E+03;3,00E+00
1184,082;5,70E+01;1,36E+03;1,00E+00
1186,5234;4,00E+01;1,30E+03;1,00E+00
1188,9648;5,10E+01;1,31E+03;4,00E+00
1191,4063;4,10E+01;1,34E+03;2,00E+00
1193,8477;4,20E+01;1,33E+03;3,00E+00
1196,2891;3,80E+01;1,31E+03;2,00E+00
1198,73;3,50E+01;1,30E+03;3,00E+00
1201,1719;4,10E+01;1,26E+03;4,00E+00
1203,6133;3,60E+01;1,26E+03;1,00E+00
1206,0547;4,30E+01;1,33E+03;3,00E+00
1208,4961;4,70E+01;1,33E+03;1,00E+00
1210,9375;5,40E+01;1,30E+03;4,00E+00
1213,3789;3,90E+01;1,31E+03;1,00E+00
1215,82;5,20E+01;1,33E+03;1,00E+00
1218,2617;3,80E+01;1,26E+03;3,00E+00
1220,7031;4,00E+01;1,28E+03;2,00E+00
1223,1445;5,20E+01;1,29E+03;2,00E+00
1225,5859;4,10E+01;1,29E+03;3,00E+00
1228,0273;3,20E+01;1,31E+03;3,00E+00
1230,4688;4,00E+01;1,25E+03;3,00E+00
1232,91;5,40E+01;1,29E+03;4,00E+00
1235,3516;5,50E+01;1,27E+03;1,00E+00
1237,793;3,70E+01;1,27E+03;5,00E+00
1240,2344;3,80E+01;1,26E+03;4,00E+00
1242,6758;3,30E+01;1,31E+03;4,00E+00
1245,1172;3,90E+01;1,28E+03;6,00E+00
1247,5586;4,10E+01;1,30E+03;5,00E+00
1250;5,30E+01;1,28E+03;8,00E+00
1252,4414;4,10E+01;1,26E+03;2,00E+00
1254,8828;3,70E+01;1,25E+03;1,00E+00
1257,3242;4,30E+01;1,27E+03;2,00E+00
1259,7656;5,30E+01;1,25E+03;2,00E+00
1262,207;5,00E+01;1,24E+03;2,00E+00
1264,6484;4,10E+01;1,33E+03;4,00E+00
1267,09;4,20E+01;1,23E+03;1,00E+00
1269,5313;4,20E+01;1,24E+03;4,00E+00
1271,9727;4,10E+01;1,31E+03;3,00E+00
1274,4141;4,20E+01;1,23E+03;3,00E+00
1276,8555;4,10E+01;1,23E+03;0,00E+00
1279,2969;4,20E+01;1,17E+03;3,00E+00
1281,7383;3,50E+01;1,25E+03;4,00E+00
1284,18;4,40E+01;1,20E+03;2,00E+00
1286,6211;4,50E+01;1,26E+03;2,00E+00
1289,0625;5,00E+01;1,21E+03;3,00E+00
1291,5039;5,50E+01;1,22E+03;2,00E+00
1293,9453;4,10E+01;1,30E+03;1,00E+00
1296,3867;4,80E+01;1,28E+03;3,00E+00
1298,8281;3,00E+01;1,28E+03;1,00E+00
1301,27;3,90E+01;1,25E+03;4,00E+00
1303,7109;4,30E+01;1,21E+03;4,00E+00
